30.85,-5.108389821,0
30.9,-4.809339528,0
30.95,-4.54127063,0
31,-4.300707921,0
31.05,-4.084554623,0
31.1,-3.890072162,0
31.15,-3.714850752,0
31.2,-3.556776549,0
31.25,-3.413998685,0
31.3,-3.284898011,0
31.35,-3.168058438,0
31.4,-3.062241214,0
31.45,-2.966362168,0
31.5,-2.879471768,0
31.55,-2.800737771,0
31.6,-2.729430179,0
31.65,-2.664908248,0
31.7,-2.606609282,0
31.75,-2.554038985,0
31.8,-2.50676315,0
31.85,-2.464400516,0
31.9,-2.426616615,0
31.95,-2.393118489,0
32,-2.363650144,0
32.05,-2.33798866,0
32.1,-2.315940853,0
32.15,-2.297340457,0
32.2,-2.282045743,0
32.25,-2.269937563,0
32.3,-2.260917809,0
32.35,-2.254908265,0
32.4,-2.251849906,0
32.45,-2.25170264,0
32.5,-2.254445505,0
32.55,-2.260077116,0
32.6,-2.268615626,0
32.65,-2.280095878,0
32.7,-2.294557502,0
32.75,-2.312009699,0
32.8,-2.332349834,0
32.85,-2.355236624,0
32.9,-2.380056615,0
32.95,-2.406284351,0
33,-2.43408411,0
33.05,-2.464254248,0
33.1,-2.497529232,0
33.15,-2.534228053,0
33.2,-2.574377182,0
33.25,-2.617897093,0
33.3,-2.664694317,0
33.35,-2.714686063,0
33.4,-2.76779842,0
33.45,-2.82395769,0
33.5,-2.883081312,0
33.55,-2.945069838,0
33.6,-3.009799986,0
33.65,-3.077118509,0
33.7,-3.146836692,0
33.75,-3.218725374,0
33.8,-3.292510558,0
33.85,-3.367869689,0
33.9,-3.444428816,0
33.95,-3.521760878,0
34,-3.599385382,0
34.05,-3.676769783,0
34.1,-3.753332846,0
34.15,-3.828450234,0
34.2,-3.901462493,0
34.25,-3.971685502,0
34.3,-4.038423275,0
34.35,-4.100982877,0
34.4,-4.158690966,0
34.45,-4.210911326,0
34.5,-4.257062565,0
34.55,-4.296635038,0
34.6,-4.329206035,0
34.65,-4.354452274,0
34.7,-4.372158939,0
34.75,-4.382224669,0
34.8,-4.384662227,0
34.85,-4.379594879,0
34.9,-4.367248822,0
34.95,-4.347942261,0
35,-4.322071932,0
35.05,-4.290097966,0
35.1,-4.252528011,0
35.15,-4.209901454,0
35.2,-4.162774469,0
35.25,-4.111706451,0
35.3,-4.057248227,0
35.35,-3.999932234,0
35.4,-3.940264752,0
35.45,-3.878720114,0
35.5,-3.815736739,0
35.55,-3.751714791,0
35.6,-3.687015209,0
35.65,-3.621959871,0
35.7,-3.556832633,0
35.75,-3.491881044,0
35.8,-3.427318523,0
35.85,-3.363326836,0
35.9,-3.300058743,0
35.95,-3.237640704,0
36,-3.176175551,0
36.05,-3.115745074,0
36.1,-3.056412483,0
36.15,-2.998224701,0
36.2,-2.941214483,0
36.25,-2.885402354,0
36.3,-2.830798367,0
36.35,-2.777403671,0
36.4,-2.725211923,0
36.45,-2.674210534,0
36.5,-2.624381764,0
36.55,-2.575703694,0
36.6,-2.52815106,0
36.65,-2.481695993,0
36.7,-2.43630865,0
36.75,-2.391957764,0
36.8,-2.348611112,0
36.85,-2.306235922,0
36.9,-2.264799212,0
36.95,-2.224268089,0
37,-2.18460999,0
37.05,-2.145792895,0
37.1,-2.107785501,0
37.15,-2.070557368,0
37.2,-2.034079038,0
37.25,-1.998322136,0
37.3,-1.963259449,0
37.35,-1.928864989,0
37.4,-1.895114046,0
37.45,-1.861983223,0
37.5,-1.829450467,0
37.55,-1.797495099,0
37.6,-1.766097842,0
37.65,-1.735240872,0
37.7,-1.704907918,0
37.75,-1.675084454,0
37.8,-1.645758111,0
37.85,-1.61691949,0
37.9,-1.588563836,0
37.95,-1.560694459,0
38,-1.533329837,0
38.05,-1.506518635,0
38.1,-1.480371957,0
38.15,-1.45513287,0
38.2,-1.431320476,0
38.25,-1.409978609,0
38.3,-1.392816658,0
38.35,-1.381012025,0
38.4,-1.371473739,0
38.45,-1.35748722,0
38.5,-1.337385452,0
38.55,-1.314456323,0
38.6,-1.291427325,0
38.65,-1.269408386,0
38.7,-1.248696042,0
38.75,-1.229315083,0
38.8,-1.211226685,0
38.85,-1.194393032,0
38.9,-1.178793034,0
38.95,-1.164423247,0
39,-1.151295034,0
39.05,-1.139431285,0
39.1,-1.128863553,0
39.15,-1.119629716,0
39.2,-1.111772058,0
39.25,-1.105335658,0
39.3,-1.100366994,0
39.35,-1.096912665,0
39.4,-1.095018203,0
39.45,-1.094726931,0
39.5,-1.096078841,0
39.55,-1.099109505,0
39.6,-1.103848991,0
39.65,-1.110320825,0
39.7,-1.118540978,0
39.75,-1.128516922,0
39.8,-1.140246756,0
39.85,-1.153718443,0
39.9,-1.168909156,0
39.95,-1.185784784,0
40,-1.204299597,0
