30.85,-4.803071698,0
30.9,-4.478831784,0
30.95,-4.19334248,0
31,-3.941138514,0
31.05,-3.717610047,0
31.1,-3.518869235,0
31.15,-3.341633798,0
31.2,-3.183127645,0
31.25,-3.040997233,0
31.3,-2.913241756,0
31.35,-2.798155182,0
31.4,-2.694278245,0
31.45,-2.600358745,0
31.5,-2.515318685,0
31.55,-2.438227069,0
31.6,-2.368277329,0
31.65,-2.304768556,0
31.7,-2.247089871,0
31.75,-2.194707346,0
31.8,-2.147153059,0
31.85,-2.104015886,0
31.9,-2.06493373,0
31.95,-2.029586965,0
32,-1.99769285,0
32.05,-1.96900079,0
32.1,-1.943288282,0
32.15,-1.920357438,0
32.2,-1.900031997,0
32.25,-1.882154752,0
32.3,-1.866585312,0
32.35,-1.853198168,0
32.4,-1.841880997,0
32.45,-1.832533183,0
32.5,-1.825064514,0
32.55,-1.819394031,0
32.6,-1.815449005,0
32.65,-1.813164026,0
32.7,-1.812480185,0
32.75,-1.813344329,0
32.8,-1.815708395,0
32.85,-1.819528782,0
32.9,-1.824765786,0
32.95,-1.83138306,0
33,-1.839347114,0
33.05,-1.848626832,0
33.1,-1.859193009,0
33.15,-1.871017906,0
33.2,-1.884074805,0
33.25,-1.898337575,0
33.3,-1.913780237,0
33.35,-1.930376527,0
33.4,-1.948099452,0
33.45,-1.966920843,0
33.5,-1.986810894,0
33.55,-2.0077377,0
33.6,-2.029666778,0
33.65,-2.052560581,0
33.7,-2.076378005,0
33.75,-2.101073891,0
33.8,-2.126598521,0
33.85,-2.152897122,0
33.9,-2.179909371,0
33.95,-2.20756892,0
34,-2.235802942,0
34.05,-2.264531714,0
34.1,-2.293668236,0
34.15,-2.32311792,0
34.2,-2.352778345,0
34.25,-2.382539098,0
34.3,-2.412281729,0
34.35,-2.44187982,0
34.4,-2.471199198,0
34.45,-2.500098305,0
34.5,-2.528428736,0
34.55,-2.556035968,0
34.6,-2.58276028,0
34.65,-2.608437875,0
34.7,-2.632902204,0
34.75,-2.655985484,0
34.8,-2.677520398,0
34.85,-2.697341958,0
34.9,-2.715289498,0
34.95,-2.731208768,0
35,-2.744954069,0
35.05,-2.756390396,0
35.1,-2.765395527,0
35.15,-2.77186199,0
35.2,-2.775698859,0
35.25,-2.776833329,0
35.3,-2.775211995,0
35.35,-2.770801815,0
35.4,-2.763590713,0
35.45,-2.753587791,0
35.5,-2.740823163,0
35.55,-2.725347397,0
35.6,-2.707230588,0
35.65,-2.686561103,0
35.7,-2.663444024,0
35.75,-2.637999355,0
35.8,-2.610360037,0
35.85,-2.580669834,0
35.9,-2.549081155,0
35.95,-2.515752862,0
36,-2.480848119,0
36.05,-2.44453233,0
36.1,-2.406971205,0
36.15,-2.368328983,0
36.2,-2.328766841,0
36.25,-2.288441493,0
36.3,-2.247504002,0
36.35,-2.206098792,0
36.4,-2.16436286,0
36.45,-2.122425183,0
36.5,-2.080406298,0
36.55,-2.03841805,0
36.6,-1.996563479,0
36.65,-1.954936837,0
36.7,-1.913623714,0
36.75,-1.872701256,0
36.8,-1.832238449,0
36.85,-1.792296473,0
36.9,-1.752929095,0
36.95,-1.714183089,0
37,-1.676098683,0
37.05,-1.638710013,0
37.1,-1.60204558,0
37.15,-1.566128704,0
37.2,-1.530977965,0
37.25,-1.496607634,0
37.3,-1.463028083,0
37.35,-1.430246177,0
37.4,-1.398265642,0
37.45,-1.367087415,0
37.5,-1.336709965,0
37.55,-1.307129595,0
37.6,-1.278340722,0
37.65,-1.250336129,0
37.7,-1.223107201,0
37.75,-1.196644137,0
37.8,-1.170936147,0
37.85,-1.145971628,0
37.9,-1.121738316,0
37.95,-1.098223439,0
38,-1.075413835,0
38.05,-1.053296075,0
38.1,-1.031856557,0
38.15,-1.011081602,0
38.2,-0.99095753,0
38.25,-0.971470733,0
38.3,-0.952607733,0
38.35,-0.934355242,0
38.4,-0.916700202,0
38.45,-0.899629829,0
38.5,-0.883131647,0
38.55,-0.86719352,0
38.6,-0.851803673,0
38.65,-0.836950716,0
38.7,-0.822623662,0
38.75,-0.808811941,0
38.8,-0.795505412,0
38.85,-0.782694372,0
38.9,-0.770369564,0
38.95,-0.758522181,0
39,-0.747143873,0
39.05,-0.736226746,0
39.1,-0.725763365,0
39.15,-0.715746757,0
39.2,-0.706170404,0
39.25,-0.697028249,0
39.3,-0.688314688,0
39.35,-0.680024573,0
39.4,-0.672153204,0
39.45,-0.664696332,0
39.5,-0.657650148,0
39.55,-0.651011287,0
39.6,-0.64477682,0
39.65,-0.63894425,0
39.7,-0.63351151,0
39.75,-0.628476957,0
39.8,-0.62383937,0
39.85,-0.619597943,0
39.9,-0.615752284,0
39.95,-0.612302406,0
40,-0.609248729,0
